timestamp,P4,PO3,PO4,T5,T6,PO5,PO6,Oz,O1,O2,trigger
1756781329.7436175,-256725.984375,0.0,-256328.078125,-256482.796875,-256318.203125,-256083.828125,-256368.671875,-256577.171875,-256320.171875,-256547.84375,0.0
1756781329.7436175,-256120.078125,-256274.578125,-256109.96875,-255875.5,-256160.21875,-256368.984375,-256111.9375,-256339.578125,0.0,-255920.703125,-256074.75
1756781329.7436175,-255910.828125,-255676.578125,-255960.984375,-256169.390625,-255912.4375,-256139.703125,0.0,-255714.65625,-255868.4375,-255704.6875,-255470.359375
1756781329.7436175,-255755.34375,-255963.65625,-255706.609375,-255933.890625,0.0,-255565.3125,-255718.734375,-255554.890625,-255320.6875,-255605.625,-255813.90625
1756781329.7436175,-255557.3125,-255784.171875,0.0,-255487.125,-255640.40625,-255476.4375,-255242.5,-255527.40625,-255735.40625,-255478.671875,-255705.359375
1756781329.7436175,0.0,-255465.078125,-255618.453125,-255454.671875,-255220.59375,-255505.3125,-255713.40625,-255456.8125,-255683.375,0.0,-255531.0625
1756781329.7436175,-255684.4375,-255520.609375,-255286.5,-255571.078125,-255779.21875,-255522.703125,-255749.671875,0.0,-255668.03125,-255821.640625,-255657.84375
1756781329.782754,-255423.28125,-255708.53125,-255916.1875,-255659.953125,-255887.078125,0.0,-255812.421875,-255966.03125,-255802.28125,-255567.5,-255852.75
1756781329.782754,-256060.625,-255804.109375,-256031.296875,0.0,-255986.953125,-256140.734375,-255976.671875,-255741.9375,-256027.046875,-256235.90625,-255978.859375
1756781329.782754,-256205.90625,0.0,-256201.75,-256355.703125,-256191.5625,-255956.6875,-256241.9375,-256451.0625,-256193.890625,-256420.984375,0.0
1756781329.782754,-256392.5,-256546.6875,-256382.71875,-256147.796875,-256433.0,-256641.953125,-256384.765625,-256611.859375,0.0,-256579.765625,-256734.265625
1756781329.782754,-256570.15625,-256334.609375,-256620.125,-256829.296875,-256571.8125,-256799.078125,0.0,-256741.6875,-256896.09375,-256732.109375,-256496.4375
1756781329.782754,-256782.265625,-256991.265625,-256733.1875,-256961.125,0.0,-256832.078125,-256986.796875,-256822.640625,-256587.359375,-256872.890625,-257082.015625
1756781329.7830682,-256823.9375,-257051.921875,0.0,-256860.6875,-257015.53125,-256851.15625,-256615.75,-256901.671875,-257110.4375,-256852.59375,-257080.578125
1756781329.7830682,0.0,-256795.546875,-256949.859375,-256785.984375,-256550.484375,-256836.5,-257044.953125,-256787.234375,-257015.09375,0.0,-256657.015625
1756781329.7830682,-256811.328125,-256647.578125,-256412.265625,-256697.78125,-256906.59375,-256648.734375,-256877.046875,0.0,-256504.265625,-256658.3125,-256494.34375
1756781329.7830682,-256259.46875,-256544.9375,-256753.34375,-256496.171875,-256724.203125,0.0,-256325.890625,-256479.765625,-256315.828125,-256081.09375,-256366.3125
1756781329.7830682,-256574.9375,-256317.984375,-256545.390625,0.0,-256118.0625,-256272.15625,-256108.234375,-255873.859375,-256158.703125,-256367.609375,-256110.46875
1756781329.7830682,-256337.515625,0.0,-255919.453125,-256073.40625,-255909.4375,-255675.09375,-255960.171875,-256168.8125,-255911.9375,-256138.40625,0.0
1756781329.7830682,-255714.890625,-255868.9375,-255704.921875,-255470.453125,-255755.65625,-255963.796875,-255706.921875,-255933.390625,0.0,-255565.4375,-255719.21875
1756781329.7830682,-255555.65625,-255321.046875,-255606.171875,-255814.390625,-255557.75,-255784.671875,0.0,-255488.375,-255642.109375,-255478.40625,-255243.984375
1756781329.7830682,-255529.015625,-255737.5,-255480.953125,-255707.875,0.0,-255465.9375,-255619.796875,-255455.828125,-255221.5,-255506.34375,-255715.015625
1756781329.7830682,-255457.96875,-255684.796875,0.0,-255529.71875,-255683.6875,-255519.703125,-255285.421875,-255569.953125,-255778.453125,-255521.671875,-255748.640625
1756781329.7830682,0.0,-255666.515625,-255820.25,-255656.546875,-255422.078125,-255706.578125,-255915.03125,-255658.6875,-255885.34375,0.0,-255811.578125
1756781329.7830682,-255965.3125,-255801.34375,-255566.65625,-255851.671875,-256060.09375,-255803.484375,-256030.1875,0.0,-255984.1875,-256137.953125,-255974.125
1756781329.7830682,-255739.109375,-256024.375,-256233.0,-255976.09375,-256203.09375,0.0,-256198.4375,-256352.359375,-256188.390625,-255953.203125,-256238.71875
1756781329.7830682,-256447.3125,-256190.4375,-256417.265625,0.0,-256390.671875,-256544.71875,-256380.65625,-256145.515625,-256431.484375,-256639.71875,-256382.578125
1756781329.7830682,-256609.9375,0.0,-256577.125,-256731.125,-256567.296875,-256332.203125,-256618.03125,-256826.75,-256568.8125,-256796.484375,0.0
1756781329.7830682,-256740.03125,-256894.171875,-256730.234375,-256495.046875,-256780.890625,-256989.609375,-256731.671875,-256959.296875,0.0,-256833.09375,-256987.5
1756781329.7830682,-256823.484375,-256587.953125,-256873.6875,-257082.328125,-256824.609375,-257052.375,0.0,-256864.484375,-257018.65625,-256854.921875,-256619.375
1756781329.7830682,-256905.109375,-257113.5625,-256856.171875,-257083.96875,0.0,-256799.03125,-256953.359375,-256789.828125,-256554.1875,-256839.765625,-257048.65625
1756781329.7830682,-256791.03125,-257018.75,0.0,-256654.859375,-256809.671875,-256645.390625,-256410.296875,-256695.546875,-256904.71875,-256646.859375,-256874.578125
1756781329.7830682,0.0,-256502.203125,-256656.65625,-256492.28125,-256257.140625,-256542.578125,-256751.46875,-256493.890625,-256721.46875,0.0,-256326.5625
1756781329.7830682,-256480.875,-256316.8125,-256081.765625,-256366.796875,-256575.78125,-256318.609375,-256545.96875,0.0,-256119.0,-256273.328125,-256109.53125
1756781329.7830682,-255874.34375,-256159.78125,-256368.40625,-256111.140625,-256338.359375,0.0,-255921.859375,-256075.59375,-255911.9375,-255677.46875,-255962.234375
1756781329.7830682,-256170.765625,-255913.375,-256140.515625,0.0,-255718.90625,-255872.421875,-255708.578125,-255474.375,-255759.546875,-255967.46875,-255710.546875
1756781329.7830682,-255937.515625,0.0,-255567.1875,-255720.703125,-255556.953125,-255322.484375,-255607.59375,-255815.46875,-255558.875,-255785.734375,0.0
1756781329.7830682,-255488.59375,-255641.9375,-255478.3125,-255244.109375,-255529.140625,-255737.0625,-255480.59375,-255706.703125,0.0,-255464.59375,-255618.375
1756781329.7830682,-255454.484375,-255220.015625,-255505.046875,-255713.28125,-255456.328125,-255683.0625,0.0,-255527.359375,-255681.3125,-255517.5625,-255282.96875
1756781329.7830682,-255567.640625,-255776.484375,-255519.578125,-255746.0,0.0,-255663.921875,-255817.84375,-255654.171875,-255419.796875,-255704.375,-255913.015625
1756781329.8233964,-255656.09375,-255882.4375,0.0,-255809.796875,-255963.578125,-255799.828125,-255565.265625,-255850.25,-256058.65625,-255801.75,-256028.53125
1756781329.8233964,0.0,-255984.140625,-256138.140625,-255974.296875,-255739.515625,-256024.71875,-256233.171875,-255976.265625,-256202.953125,0.0,-256196.609375
1756781329.8233964,-256351.328125,-256187.140625,-255952.578125,-256237.375,-256446.328125,-256188.921875,-256415.921875,0.0,-256390.0,-256544.53125,-256380.203125
1756781329.8233964,-256145.421875,-256430.59375,-256639.265625,-256382.078125,-256609.359375,0.0,-256576.953125,-256731.21875,-256567.46875,-256331.890625,-256617.3125
1756781329.8233964,-256826.078125,-256568.359375,-256796.265625,0.0,-256741.09375,-256895.78125,-256731.671875,-256496.296875,-256781.59375,-256990.640625,-256732.734375
1756781329.8233964,-256960.765625,0.0,-256831.4375,-256986.390625,-256822.0625,-256586.78125,-256872.125,-257081.375,-256823.578125,-257051.203125,0.0
1756781329.8233964,-256862.109375,-257016.78125,-256852.546875,-256616.875,-256902.703125,-257111.5625,-256853.96875,-257081.875,0.0,-256800.640625,-256955.546875
1756781329.8233964,-256791.34375,-256555.53125,-256841.5,-257050.453125,-256792.59375,-257020.5,0.0,-256659.25,-256814.140625,-256650.0,-256414.5
1756781329.8233964,-256700.234375,-256909.09375,-256651.15625,-256878.875,0.0,-256505.734375,-256659.734375,-256495.546875,-256260.625,-256546.0625,-256754.828125
1756781329.8233964,-256497.234375,-256724.828125,0.0,-256327.453125,-256481.6875,-256317.75,-256082.578125,-256367.921875,-256576.765625,-256319.234375,-256546.734375
1756781329.8233964,0.0,-256120.03125,-256273.71875,-256109.96875,-255875.234375,-256160.09375,-256368.859375,-256111.265625,-256338.71875,0.0,-255922.984375
1756781329.8233964,-256076.84375,-255913.09375,-255678.3125,-255963.34375,-256172.109375,-255914.75,-256141.796875,0.0,-255719.359375,-255873.1875,-255709.4375
1756781329.8233964,-255474.875,-255759.765625,-255968.359375,-255711.40625,-255938.359375,0.0,-255568.34375,-255721.953125,-255558.109375,-255323.78125,-255608.40625
1756781329.8233964,-255817.03125,-255560.390625,-255786.765625,0.0,-255491.015625,-255644.703125,-255480.859375,-255246.171875,-255531.46875,-255739.515625,-255482.875
1756781329.8233964,-255709.078125,0.0,-255467.140625,-255620.828125,-255457.171875,-255222.34375,-255507.734375,-255716.09375,-255459.0,-255685.515625,0.0
1756781329.8233964,-255528.875,-255682.828125,-255518.734375,-255284.703125,-255569.328125,-255778.0,-255520.78125,-255747.5625,0.0,-255665.84375,-255819.53125
1756781329.8233964,-255655.5625,-255420.953125,-255706.171875,-255914.21875,-255657.3125,-255883.953125,0.0,-255811.625,-255965.21875,-255801.609375,-255566.5625
1756781329.8233964,-255851.953125,-256060.171875,-255803.171875,-256029.953125,0.0,-255985.796875,-256139.4375,-255975.734375,-255740.8125,-256026.296875,-256234.703125
1756781329.8233964,-255977.203125,-256204.484375,0.0,-256199.609375,-256353.609375,-256189.6875,-255954.546875,-256240.375,-256448.609375,-256191.46875,-256418.96875
1756781329.8233964,0.0,-256391.5625,-256545.703125,-256381.90625,-256146.5,-256432.375,-256640.828125,-256383.46875,-256610.75,0.0,-256578.0625
1756781329.8233964,-256732.25,-256568.59375,-256333.140625,-256618.875,-256827.515625,-256569.65625,-256797.421875,0.0,-256741.8125,-256896.09375,-256732.109375
1756781329.8233964,-256496.84375,-256782.546875,-256991.265625,-256733.015625,-256961.125,0.0,-256834.796875,-256989.0625,-256825.453125,-256589.640625,-256875.703125
1756781329.8233964,-257084.46875,-256826.53125,-257054.5625,0.0,-256866.890625,-257021.703125,-256858.0,-256622.140625,-256907.984375,-257116.921875,-256859.15625
1756781329.8233964,-257087.15625,0.0,-256804.21875,-256958.984375,-256795.0625,-256559.734375,-256845.609375,-257054.109375,-256796.484375,-257024.390625,0.0
1756781329.8238463,-256661.84375,-256816.375,-256652.359375,-256417.359375,-256702.828125,-256911.15625,-256653.75,-256881.328125,0.0,-256506.546875,-256660.90625
1756781329.8238463,-256496.65625,-256262.1875,-256547.4375,-256755.71875,-256498.453125,-256725.859375,0.0,-256331.390625,-256485.53125,-256321.46875,-256086.6875
1756781329.8238463,-256372.03125,-256580.65625,-256323.03125,-256550.65625,0.0,-256122.453125,-256276.8125,-256112.53125,-255878.140625,-256163.03125,-256371.671875
1756781329.8238463,-256114.453125,-256341.5,0.0,-255924.28125,-256078.328125,-255914.265625,-255680.015625,-255964.953125,-256173.453125,-255916.359375,-256143.40625
1756781329.8238463,0.0,-255720.421875,-255874.203125,-255710.0625,-255476.078125,-255760.796875,-255969.15625,-255712.515625,-255939.125,0.0,-255568.609375
1756781329.8238463,-255722.0,-255558.109375,-255324.171875,-255608.8125,-255817.25,-255560.65625,-255787.125,0.0,-255489.796875,-255642.953125,-255479.203125
1756781329.8238463,-255245.359375,-255530.171875,-255738.0,-255481.53125,-255708.3125,0.0,-255464.859375,-255618.5,-255454.671875,-255220.375,-255505.140625
1756781329.8238463,-255713.546875,-255456.8125,-255683.0625,0.0,-255528.03125,-255681.984375,-255518.140625,-255283.765625,-255568.53125,-255777.15625,-255520.375
1756781329.8238463,-255746.53125,0.0,-255664.453125,-255818.953125,-255654.84375,-255420.375,-255705.046875,-255913.734375,-255657.046875,-255883.46875,0.0
1756781329.864657,-255809.53125,-255963.890625,-255799.828125,-255565.390625,-255849.984375,-256058.65625,-255801.5625,-256028.4375,0.0,-255984.53125,-256138.234375
1756781329.864657,-255974.25,-255740.09375,-256024.765625,-256233.046875,-255976.171875,-256203.0,0.0,-256197.90625,-256351.953125,-256187.9375,-255953.515625
1756781329.864657,-256238.234375,-256446.6875,-256189.953125,-256416.6875,0.0,-256390.671875,-256545.03125,-256380.828125,-256146.046875,-256431.125,-256639.4375
1756781329.864657,-256382.75,-256609.71875,0.0,-256578.828125,-256733.671875,-256569.390625,-256333.890625,-256619.328125,-256828.140625,-256571.046875,-256798.453125
1756781329.864657,0.0,-256743.0625,-256898.015625,-256733.71875,-256498.3125,-256783.96875,-256992.515625,-256735.015625,-256962.78125,0.0,-256835.78125
1756781329.864657,-256990.546875,-256825.984375,-256590.984375,-256876.59375,-257085.359375,-256827.6875,-257055.5,0.0,-256868.765625,-257023.265625,-256859.03125
1756781329.864657,-256624.109375,-256909.71875,-257118.3125,-256860.953125,-257088.671875,0.0,-256806.546875,-256960.859375,-256796.9375,-256562.015625,-256847.5
1756781329.864657,-257055.90625,-256798.1875,-257026.046875,0.0,-256662.828125,-256817.5,-256653.21875,-256418.109375,-256703.859375,-256912.09375,-256654.6875
1756781329.864657,-256882.1875,0.0,-256507.609375,-256662.375,-256498.359375,-256263.265625,-256548.46875,-256757.140625,-256499.515625,-256727.234375,0.0
1756781329.864657,-256332.15625,-256486.328125,-256322.578125,-256087.046875,-256372.5625,-256581.234375,-256323.703125,-256551.0625,0.0,-256125.171875,-256279.171875
1756781329.864657,-256115.15625,-255879.9375,-256165.28125,-256374.046875,-256116.90625,-256343.78125,0.0,-255929.421875,-256083.6875,-255919.53125,-255684.84375
1756781329.864657,-255969.703125,-256178.1875,-255921.640625,-256148.109375,0.0,-255726.203125,-255880.203125,-255716.234375,-255481.53125,-255766.875,-255974.875
1756781329.864657,-255718.5,-255944.65625,0.0,-255572.59375,-255726.46875,-255562.671875,-255328.375,-255613.40625,-255821.734375,-255564.734375,-255791.328125
1756781329.864657,0.0,-255493.015625,-255646.578125,-255482.734375,-255248.765625,-255533.34375,-255741.390625,-255484.796875,-255711.4375,0.0,-255466.78125
1756781329.864657,-255620.515625,-255456.5,-255222.34375,-255506.84375,-255714.96875,-255458.78125,-255685.109375,0.0,-255526.328125,-255680.375,-255516.40625
1756781329.864657,-255281.796875,-255566.6875,-255774.78125,-255518.375,-255744.84375,0.0,-255662.890625,-255816.671875,-255652.65625,-255418.234375,-255703.359375
1756781329.864657,-255911.5,-255654.625,-255881.09375,0.0,-255808.265625,-255961.96875,-255798.34375,-255563.46875,-255848.6875,-256057.0,-255800.1875
1756781329.864657,-256026.640625,0.0,-255979.75,-256133.40625,-255969.734375,-255735.21875,-256020.21875,-256228.65625,-255971.703125,-256198.40625,0.0
1756781329.864657,-256193.609375,-256347.484375,-256183.734375,-255948.953125,-256233.796875,-256442.53125,-256185.390625,-256412.484375,0.0,-256385.84375,-256539.890625
1756781329.864657,-256376.046875,-256140.546875,-256426.4375,-256635.109375,-256377.65625,-256604.9375,0.0,-256572.96875,-256727.328125,-256563.21875,-256328.125
1756781329.864657,-256613.921875,-256822.0625,-256565.015625,-256792.328125,0.0,-256738.90625,-256893.359375,-256729.125,-256494.0625,-256779.671875,-256987.8125
1756781329.864657,-256730.453125,-256958.625,0.0,-256831.578125,-256986.171875,-256821.828125,-256586.828125,-256872.265625,-257080.9375,-256823.3125,-257051.4375
1756781329.864657,0.0,-256865.15625,-257019.78125,-256855.234375,-256620.265625,-256905.5625,-257114.640625,-256856.875,-257084.59375,0.0,-256803.859375
1756781329.864657,-256958.3125,-256793.890625,-256558.796875,-256844.359375,-257053.3125,-256795.59375,-257023.484375,0.0,-256662.734375,-256817.359375,-256652.90625
1756781329.864657,-256417.765625,-256703.640625,-256912.265625,-256654.78125,-256882.265625,0.0,-256509.9375,-256664.65625,-256500.59375,-256265.40625,-256550.84375
1756781329.864657,-256759.96875,-256502.296875,-256729.96875,0.0,-256334.078125,-256488.25,-256324.546875,-256089.40625,-256374.75,-256583.125,-256325.796875
1756781329.864657,-256553.4375,0.0,-256124.734375,-256278.734375,-256115.03125,-255880.0625,-256165.40625,-256373.640625,-256116.453125,-256343.90625,0.0
1756781329.8651092,-255928.484375,-256082.4375,-255918.109375,-255683.765625,-255969.25,-256177.296875,-255920.171875,-256147.171875,0.0,-255724.28125,-255877.734375
1756781329.8651092,-255713.640625,-255479.4375,-255764.78125,-255972.953125,-255716.046875,-255942.421875,0.0,-255569.953125,-255723.96875,-255559.8125,-255325.390625
1756781329.8651092,-255610.328125,-255818.59375,-255561.859375,-255788.46875,0.0,-255491.375,-255645.28125,-255481.21875,-255246.890625,-255531.640625,-255739.96875
1756781329.8651092,-255483.328125,-255710.1875,0.0,-255467.3125,-255620.96875,-255457.125,-255223.1875,-255507.375,-255715.640625,-255459.234375,-255686.015625
1756781329.8651092,0.0,-255525.96875,-255679.65625,-255515.859375,-255281.796875,-255566.15625,-255774.203125,-255517.703125,-255744.53125,0.0,-255661.015625
1756781329.9034965,-255814.9375,-255651.046875,-255416.484375,-255701.078125,-255909.484375,-255652.65625,-255879.578125,0.0,-255806.171875,-255960.125,-255795.9375
1756781329.9034965,-255561.515625,-255846.40625,-256054.8125,-255798.03125,-256024.90625,0.0,-255978.09375,-256132.0625,-255967.90625,-255733.703125,-256018.5625
1756781329.9034965,-256227.09375,-255970.140625,-256196.96875,0.0,-256191.421875,-256345.421875,-256181.59375,-255946.765625,-256231.96875,-256440.5625,-256182.9375
1756781329.9034965,-256410.15625,0.0,-256382.4375,-256536.625,-256373.09375,-256137.421875,-256423.078125,-256631.578125,-256374.0,-256601.796875,0.0
1756781329.9034965,-256568.8125,-256723.171875,-256559.109375,-256323.96875,-256609.09375,-256818.078125,-256560.625,-256788.265625,0.0,-256733.765625,-256887.90625
1756781329.9034965,-256723.9375,-256488.84375,-256773.78125,-256982.90625,-256725.765625,-256953.171875,0.0,-256830.234375,-256984.78125,-256820.671875,-256585.265625
1756781329.9034965,-256870.5625,-257079.453125,-256821.96875,-257049.734375,0.0,-256863.0,-257017.28125,-256853.3125,-256617.9375,-256903.328125,-257112.046875
1756781329.9034965,-256854.640625,-257082.28125,0.0,-256801.9375,-256956.21875,-256792.15625,-256556.875,-256842.4375,-257050.984375,-256793.8125,-257021.609375
1756781329.9039822,0.0,-256660.71875,-256814.953125,-256650.890625,-256415.84375,-256701.40625,-256909.859375,-256652.671875,-256880.390625,0.0,-256507.875
1756781329.9039822,-256662.0625,-256498.09375,-256263.390625,-256548.390625,-256757.0625,-256499.703125,-256727.421875,0.0,-256332.375,-256486.203125,-256322.671875
1756781329.9039822,-256087.578125,-256373.140625,-256581.234375,-256324.234375,-256551.5625,0.0,-256124.375,-256278.375,-256114.53125,-255879.703125,-256164.96875
1756781329.9039822,-256373.234375,-256115.96875,-256343.1875,0.0,-255925.796875,-256080.0625,-255915.734375,-255681.265625,-255966.25,-256174.65625,-255917.84375
1756781329.9039822,-256144.703125,0.0,-255721.234375,-255875.234375,-255711.21875,-255477.109375,-255761.59375,-255970.015625,-255713.015625,-255940.015625,0.0
1756781329.9039822,-255567.0,-255720.828125,-255557.21875,-255322.96875,-255607.28125,-255815.609375,-255558.828125,-255785.609375,0.0,-255488.78125,-255642.28125
1756781329.9039822,-255478.5,-255244.609375,-255528.875,-255737.15625,-255480.640625,-255707.203125,0.0,-255464.1875,-255618.109375,-255453.953125,-255219.921875
1756781329.9039822,-255504.328125,-255713.015625,-255455.96875,-255682.703125,0.0,-255522.96875,-255677.109375,-255513.234375,-255278.9375,-255563.390625,-255771.96875
1756781329.9039822,-255514.75,-255741.625,0.0,-255657.4375,-255811.21875,-255647.5625,-255413.5,-255697.984375,-255906.3125,-255649.484375,-255876.578125
1756781329.9039822,0.0,-255803.3125,-255957.40625,-255793.34375,-255559.1875,-255843.59375,-256052.484375,-255795.390625,-256022.3125,0.0,-255977.515625
1756781329.9039822,-256131.296875,-255967.375,-255732.984375,-256017.171875,-256226.15625,-255968.984375,-256196.03125,0.0,-256191.734375,-256345.828125,-256181.90625
1756781329.9039822,-255946.765625,-256231.796875,-256440.609375,-256183.15625,-256410.296875,0.0,-256383.109375,-256537.296875,-256373.59375,-256138.3125,-256423.484375
1756781329.9039822,-256631.984375,-256374.625,-256602.109375,0.0,-256568.953125,-256723.265625,-256559.203125,-256323.875,-256609.40625,-256818.078125,-256560.453125
1756781329.9039822,-256788.390625,0.0,-256733.671875,-256887.734375,-256724.0625,-256488.84375,-256774.359375,-256982.953125,-256725.5,-256953.53125,0.0
1756781329.9039822,-256829.078125,-256983.34375,-256819.515625,-256584.28125,-256869.796875,-257078.515625,-256820.765625,-257048.484375,0.0,-256863.625,-257018.125
1756781329.9039822,-256853.890625,-256618.796875,-256904.40625,-257113.296875,-256855.5,-257083.21875,0.0,-256805.109375,-256959.609375,-256795.453125,-256560.40625
1756781329.9039822,-256845.75,-257054.96875,-256796.796875,-257024.703125,0.0,-256666.75,-256821.03125,-256656.78125,-256421.78125,-256707.296875,-256916.421875
1756781329.9039822,-256658.484375,-256886.125,0.0,-256512.890625,-256666.890625,-256502.875,-256268.140625,-256553.390625,-256761.96875,-256504.65625,-256732.15625
1756781329.9039822,0.0,-256337.734375,-256491.609375,-256327.859375,-256092.859375,-256378.203125,-256586.515625,-256329.515625,-256556.65625,0.0,-256128.296875
1756781329.9039822,-256282.484375,-256118.640625,-255883.640625,-256168.9375,-256376.859375,-256120.171875,-256347.3125,0.0,-255929.0625,-256083.328125,-255918.828125
1756781329.9039822,-255684.484375,-255969.421875,-256177.484375,-255920.921875,-256147.609375,0.0,-255724.984375,-255878.859375,-255714.578125,-255480.375,-255765.359375
1756781329.9039822,-255973.40625,-255716.578125,-255943.40625,0.0,-255570.21875,-255723.921875,-255560.171875,-255325.828125,-255610.59375,-255818.6875,-255562.140625
1756781329.9039822,-255788.734375,0.0,-255489.171875,-255642.515625,-255479.03125,-255244.828125,-255529.5,-255737.46875,-255480.953125,-255707.6875,0.0
1756781329.9039822,-255462.046875,-255615.421875,-255451.625,-255217.609375,-255502.453125,-255710.734375,-255453.734375,-255680.15625,0.0,-255520.609375,-255674.421875
1756781329.9039822,-255510.40625,-255276.03125,-255560.84375,-255769.375,-255512.375,-255738.625,0.0,-255657.078125,-255811.0,-255646.84375,-255412.6875
1756781329.9421208,-255697.765625,-255905.90625,-255649.03125,-255875.5,0.0,-255802.90625,-255957.0,-255793.125,-255558.515625,-255843.40625,-256051.953125
1756781329.9421208,-255794.859375,-256021.640625,0.0,-255974.25,-256128.171875,-255964.0625,-255729.421875,-256014.171875,-256223.125,-255965.8125,-256192.59375
1756781329.9421208,0.0,-256189.09375,-256343.328125,-256179.09375,-255944.296875,-256229.421875,-256438.09375,-256180.828125,-256407.796875,0.0,-256382.4375
1756781329.9421208,-256536.984375,-256372.921875,-256137.921875,-256423.078125,-256631.9375,-256374.484375,-256601.71875,0.0,-256568.328125,-256722.953125,-256559.109375
1756781329.9421208,-256323.703125,-256609.21875,-256818.25,-256560.5,-256787.953125,0.0,-256734.21875,-256888.53125,-256724.734375,-256489.015625,-256774.890625
1756781329.9421208,-256983.796875,-256725.9375,-256953.53125,0.0,-256828.984375,-256983.484375,-256819.203125,-256583.5625,-256869.75,-257078.5625,-256820.53125
1756781329.9421208,-257048.390625,0.0,-256863.3125,-257018.21875,-256853.9375,-256618.203125,-256904.453125,-257112.90625,-256855.40625,-257082.671875,0.0
1756781329.9421208,-256804.21875,-256959.078125,-256794.96875,-256559.46875,-256845.078125,-257053.625,-256796.21875,-257023.53125,0.0,-256662.109375,-256816.5625
1756781329.9421208,-256652.453125,-256417.453125,-256702.921875,-256911.515625,-256653.75,-256881.203125,0.0,-256507.84375,-256661.796875,-256497.734375,-256262.59375
1756781329.9421208,-256548.390625,-256756.828125,-256499.484375,-256726.75,0.0,-256333.9375,-256487.9375,-256324.15625,-256089.09375,-256374.359375,-256583.15625
1756781329.9421208,-256325.453125,-256552.984375,0.0,-256124.6875,-256278.6875,-256114.765625,-255880.015625,-256165.09375,-256373.71875,-256116.40625,-256343.234375
1756781329.9421208,0.0,-255926.203125,-256080.421875,-255916.359375,-255682.03125,-255966.65625,-256175.5625,-255918.25,-256145.015625,0.0,-255721.71875
1756781329.9421208,-255875.734375,-255712.0625,-255477.5625,-255762.359375,-255970.671875,-255713.59375,-255940.421875,0.0,-255568.34375,-255721.859375,-255558.5625
1756781329.9421208,-255323.640625,-255608.671875,-255816.9375,-255560.03125,-255786.765625,0.0,-255490.078125,-255643.453125,-255479.875,-255245.546875,-255529.90625
1756781329.9421208,-255738.578125,-255481.75,-255707.875,0.0,-255465.3125,-255619.046875,-255455.15625,-255220.59375,-255505.265625,-255714.0,-255457.078125
1756781329.9421208,-255683.453125,0.0,-255522.703125,-255676.0,-255512.46875,-255278.046875,-255562.578125,-255770.984375,-255514.34375,-255740.8125,0.0
1756781329.9421208,-255656.1875,-255809.5625,-255646.265625,-255411.96875,-255696.25,-255904.703125,-255648.234375,-255874.484375,0.0,-255801.75,-255955.65625
1756781329.9421208,-255791.78125,-255557.171875,-255842.296875,-256050.390625,-255793.875,-256020.34375,0.0,-255971.96875,-256125.75,-255961.78125,-255727.3125
1756781329.9421208,-256012.609375,-256220.484375,-255963.84375,-256190.625,0.0,-256186.28125,-256340.203125,-256176.359375,-255941.484375,-256226.96875,-256435.0625
1756781329.9421208,-256178.234375,-256405.46875,0.0,-256379.84375,-256533.9375,-256370.375,-256135.046875,-256420.125,-256628.625,-256371.671875,-256598.859375
1756781329.9421208,0.0,-256565.015625,-256718.34375,-256555.171875,-256319.8125,-256605.15625,-256813.78125,-256556.515625,-256783.921875,0.0,-256730.328125
1756781329.9421208,-256884.203125,-256720.359375,-256485.171875,-256770.5625,-256979.1875,-256721.828125,-256949.6875,0.0,-256826.265625,-256980.390625,-256816.25
1756781329.9421208,-256580.703125,-256866.453125,-257075.296875,-256817.453125,-257045.265625,0.0,-256860.40625,-257014.5,-256850.171875,-256614.984375,-256900.78125
1756781329.9425836,-257109.40625,-256851.828125,-257079.109375,0.0,-256801.359375,-256955.3125,-256791.25,-256556.15625,-256841.8125,-257050.71875,-256792.828125
1756781329.9425836,-257020.1875,0.0,-256660.0,-256813.78125,-256650.03125,-256414.890625,-256700.734375,-256909.3125,-256651.6875,-256879.09375,0.0
1756781329.9425836,-256505.6875,-256659.515625,-256495.859375,-256260.8125,-256546.234375,-256755.0,-256497.421875,-256724.96875,0.0,-256334.484375,-256488.65625
1756781329.9425836,-256324.78125,-256090.03125,-256375.015625,-256583.609375,-256326.25,-256553.703125,0.0,-256126.875,-256281.140625,-256116.90625,-255882.65625
1756781329.9425836,-256167.546875,-256376.09375,-256119.09375,-256345.78125,0.0,-255928.21875,-256081.984375,-255917.796875,-255683.6875,-255968.53125,-256177.203125
1756781329.9425836,-255920.078125,-256146.984375,0.0,-255723.015625,-255876.671875,-255712.828125,-255478.71875,-255763.5625,-255971.625,-255715.015625,-255941.84375
1756781329.9425836,0.0,-255569.328125,-255722.984375,-255558.734375,-255324.84375,-255610.015625,-255817.84375,-255561.15625,-255787.796875,0.0,-255487.875
1756781329.9425836,-255641.21875,-255477.25,-255243.046875,-255528.34375,-255736.203125,-255479.828125,-255706.03125,0.0,-255460.53125,-255613.71875,-255449.65625
1756781329.9425836,-255215.640625,-255500.21875,-255708.71875,-255452.03125,-255678.359375,0.0,-255517.4375,-255671.125,-255506.921875,-255273.078125,-255557.4375
1756781329.9425836,-255765.84375,-255509.5625,-255735.8125,0.0,-255652.75,-255806.53125,-255642.640625,-255408.3125,-255693.109375,-255901.4375,-255644.703125
1756781329.9856822,-255871.4375,0.0,-255797.71875,-255951.28125,-255787.53125,-255553.15625,-255838.359375,-256046.140625,-255789.671875,-256016.40625,0.0
